event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
78,0,4,1,6,5,2,5,1,3,3,5,5,1,1,0,1,-34.1853,-3.69453,-7.5,43
79,4,3,3,2,0,3,2,2,3,3,2,5,4,6,3,7,25.4732,28.5335,-7.5,52
80,2,2,1,2,3,3,3,3,3,0,1,1,3,4,6,5,30.6049,23.5035,-7.5,42
81,0,6,7,1,3,3,3,4,2,3,4,2,3,4,6,5,2.88328,-11.7987,-7.5,56
82,0,1,3,1,7,2,4,10,0,3,4,2,5,0,5,3,-7.64648,32.1448,-7.5,50
83,4,1,2,7,2,4,3,0,3,4,5,1,2,4,2,4,-0.766237,-5.56789,-7.5,48
84,1,5,2,0,5,4,6,5,3,1,1,3,1,3,2,2,0.313598,16.8309,-7.5,44
85,2,2,3,5,2,3,1,4,0,2,1,3,3,1,4,2,-11.2583,32.8558,-7.5,38
86,3,1,4,3,5,4,3,4,3,2,4,2,2,2,3,1,-15.4192,10.5829,-7.5,46
87,4,4,3,2,5,6,3,1,7,6,4,2,1,2,1,2,1.69318,-11.055,-7.5,53
88,2,2,2,3,3,1,4,1,3,4,3,3,3,3,4,6,13.0157,10.3362,-7.5,47
89,6,1,2,2,4,5,6,1,2,5,0,4,1,2,4,2,0.0640471,9.27578,-7.5,47
90,4,1,1,0,5,8,1,3,4,3,4,3,2,4,4,6,3.18124,-5.08673,-7.5,53
91,1,3,1,1,1,8,2,4,4,3,2,1,1,3,2,1,10.4079,-11.6617,-7.5,38
92,1,4,4,3,4,0,4,2,5,2,1,1,3,5,3,4,34.6892,-33.6122,-7.5,46
93,2,5,2,2,1,3,4,3,4,7,2,4,2,2,3,4,-29.0025,11.0124,-7.5,50
94,5,4,3,3,3,2,5,5,2,4,3,3,3,2,0,2,-6.57757,31.1872,-7.5,49
95,4,3,5,2,5,1,1,4,2,0,2,5,1,4,4,1,-24.8907,-32.6834,-7.5,44
96,0,4,2,1,2,3,6,1,0,2,4,3,3,2,2,3,1.95054,-2.70337,-7.5,38
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.9288,-5.36453,-7.5,0
98,2,1,2,3,2,2,4,0,5,4,6,0,5,2,1,6,-28.4027,-12.3384,-7.5,45
99,2,6,4,4,1,4,1,3,6,2,4,5,1,5,3,4,13.1902,17.4324,-7.5,55
100,4,6,1,3,4,5,3,2,2,4,5,3,3,4,4,4,-22.2327,-29.8313,-7.5,57
101,5,1,3,1,0,6,3,2,2,1,4,6,3,2,3,4,6.77536,21.7112,-7.5,46
102,1,0,4,7,3,3,1,5,5,4,1,2,4,3,3,4,-5.95621,-11.2849,-7.5,50
103,5,5,4,1,2,5,1,2,1,3,4,4,0,0,2,4,-32.9253,-20.197,-7.5,43
104,5,1,5,4,1,2,0,8,1,3,3,6,1,2,3,5,2.69754,26.6948,-7.5,50
105,2,0,0,4,0,4,3,0,2,4,4,5,6,2,1,3,27.5691,5.76816,-7.5,40
106,4,2,0,3,0,3,4,5,2,1,4,1,3,5,6,5,-21.5697,-28.8001,-7.5,48
107,3,2,1,1,3,1,3,1,6,2,6,4,2,7,5,1,9.45626,6.52026,-7.5,48
108,3,5,3,5,3,3,3,5,4,3,3,4,0,0,2,5,-31.6105,24.5417,-7.5,51
109,2,0,6,2,2,3,2,2,7,0,4,3,1,5,0,4,15.7255,-21.8874,-7.5,43
110,4,1,6,4,3,4,0,4,1,4,2,3,1,3,3,2,-29.4529,11.0983,-7.5,45
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.907,-9.87132,-7.5,0
112,2,1,4,1,1,4,7,1,1,5,4,1,2,2,3,5,16.6039,-13.1981,-7.5,44
113,0,3,3,4,2,3,4,2,5,2,4,3,2,0,3,3,-2.10645,16.3442,-7.5,43
114,3,1,3,3,1,6,6,1,2,4,0,5,4,4,2,4,11.4746,27.9807,-7.5,49
115,2,1,4,1,1,2,6,5,2,5,5,4,4,5,2,5,11.6957,19.6004,-7.5,54
116,2,3,4,3,3,7,3,2,3,2,3,2,3,8,2,3,4.2525,-5.84885,-7.5,53
117,3,5,2,4,4,4,2,5,2,5,2,2,2,3,6,3,-23.2473,-7.26248,-7.5,54
118,1,5,3,2,4,5,3,4,0,1,3,3,4,4,3,3,-14.4529,24.2679,-7.5,48
119,5,1,5,4,1,4,5,4,1,3,0,2,2,4,3,2,-11.4814,-0.284226,-7.5,46
120,5,1,4,3,4,5,8,7,3,1,3,4,2,3,1,0,-18.755,-32.3067,-7.5,54
121,8,1,6,1,1,3,2,8,2,2,4,6,3,5,2,6,7.23464,-15.8362,-7.5,60
122,2,1,2,2,3,1,4,4,5,3,1,2,2,3,5,5,26.3135,-16.083,-7.5,45
123,0,4,6,4,3,2,2,2,2,9,6,2,3,2,1,6,11.1517,-19.0189,-7.5,54
124,2,1,3,3,6,6,1,2,1,1,4,3,3,4,4,4,0.118015,33.9884,-7.5,48
125,2,2,4,2,2,2,2,1,7,3,3,3,7,3,2,4,25.1203,-7.08364,-7.5,49
126,4,2,6,1,4,8,6,0,2,2,3,1,2,1,3,1,-31.0139,-16.0665,-7.5,46
127,1,4,2,2,0,4,2,1,5,2,4,3,7,4,7,1,32.8991,5.11282,-7.5,49
128,3,3,4,3,4,0,4,3,4,5,1,2,3,3,2,1,16.0552,-8.10992,-7.5,45
129,1,3,5,7,3,3,2,2,2,2,3,2,0,2,5,3,-24.5867,26.713,-7.5,45
130,4,4,4,3,2,6,4,3,2,3,3,5,1,0,6,1,-5.55046,27.5404,-7.5,51
131,4,3,1,4,5,1,0,4,8,4,7,3,4,0,1,7,9.20372,-28.6089,-7.5,56
132,5,0,1,1,2,6,1,0,0,2,2,4,2,3,4,1,16.2556,-33.081,-7.5,34
133,2,2,3,6,3,3,4,4,1,1,4,3,1,1,1,2,-24.1361,30.3935,-7.5,41
134,4,3,1,3,1,7,0,6,5,6,1,5,4,3,1,3,-2.76936,-31.8974,-7.5,53
135,4,5,4,5,1,1,4,4,3,2,1,2,3,5,4,2,-30.8271,33.9442,-7.5,50
136,6,6,5,2,2,2,2,1,7,4,3,3,0,2,4,3,-8.83094,-34.4439,-7.5,52
137,6,5,6,1,3,1,4,4,4,2,2,6,4,4,3,3,-24.7633,2.16956,-7.5,58
138,2,1,7,0,6,2,0,3,4,1,0,3,3,7,4,5,32.2963,-7.8668,-7.5,48
139,3,3,0,1,2,2,3,6,2,5,2,3,1,2,3,3,1.70544,29.0535,-7.5,41
140,3,4,3,2,6,5,1,3,1,3,3,5,2,0,0,3,-29.5128,-26.1152,-7.5,44
141,1,5,2,3,5,4,7,4,4,0,2,0,4,2,5,4,-17.5104,1.48728,-7.5,52
142,3,9,2,2,2,1,1,3,2,4,6,0,3,2,5,3,-13.1386,-34.0973,-7.5,48
