event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
932,57,59,78,47,73,80,55,47,63,51,65,67,62,59,39,49,-6.05395,-4.82422,-0,47.55
933,36,48,61,63,48,69,59,79,43,46,76,89,44,72,60,77,11.9692,18.3213,-0,48.5
934,48,64,79,78,54,62,68,94,49,57,63,57,43,52,47,53,-15.6114,15.8062,0,48.4
935,66,64,97,68,51,62,88,56,51,54,52,43,38,54,39,52,-30.6844,5.42327,0,46.75
936,65,52,54,47,85,69,68,44,61,81,54,48,51,50,49,45,-2.76999,-12.9349,0,46.15
937,112,65,48,44,81,78,54,43,61,48,61,59,40,53,36,28,-19.4882,-27.6648,0,45.55
938,41,67,64,43,46,64,53,60,51,64,82,68,65,78,80,72,21.9609,13.7078,-0,49.9
939,66,71,56,47,77,67,41,42,104,70,51,44,65,54,37,48,0.846474,-20.1181,0,47
940,55,54,47,64,46,57,53,72,55,48,64,79,49,59,79,75,7.84501,20.3653,0,47.8
941,90,86,56,37,95,79,61,59,69,59,46,41,48,53,37,45,-24.7033,-20.7964,0,48.05
942,51,57,84,98,49,61,67,74,56,58,54,65,47,52,52,46,-18.1038,17.3066,-0,48.55
943,50,64,98,90,40,41,78,76,52,58,70,66,49,45,56,46,-23.3556,19.7827,0,48.95
944,53,37,55,40,56,56,59,54,70,67,49,53,102,83,58,37,33.6144,-17.8998,-0,46.45
945,36,40,62,60,45,55,71,57,44,54,74,81,55,41,82,96,19.1057,17.8024,0,47.65
946,95,93,55,44,82,60,62,48,54,41,60,41,58,58,48,47,-30.6856,-16.7691,-0,47.3
947,47,53,75,90,50,59,69,75,53,33,58,60,48,46,55,40,-27.0119,18.599,-0,45.55
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4615,-34.9651,0,0
949,52,64,101,74,55,63,80,69,43,49,60,46,46,55,50,45,-22.9009,8.45591,-0,47.6
950,57,58,78,106,45,61,67,79,41,41,69,42,56,50,52,57,-32.5422,21.3817,0,47.95
951,46,39,52,38,40,49,62,55,43,71,72,77,40,65,76,104,24.4971,33.0158,-0,46.45
952,44,42,44,52,48,47,54,48,67,86,66,46,67,89,73,61,34.4124,-7.36534,-0,46.7
953,68,57,54,48,77,57,74,58,62,70,57,44,63,49,47,50,-1.33773,-16.39,0,46.75
954,60,53,56,56,56,55,78,89,55,47,65,80,29,42,64,63,3.82378,31.2483,-0,47.4
955,66,61,55,39,60,66,56,51,88,72,43,45,58,71,50,48,3.50613,-20.707,0,46.45
956,44,53,74,72,52,47,64,95,44,53,59,75,36,58,47,63,-5.15183,26.436,-0,46.8
957,49,67,89,75,43,67,80,62,55,51,59,58,27,40,36,56,-14.3154,12.8362,0,45.7
958,49,55,69,88,48,56,78,80,53,57,61,49,44,63,38,49,-14.5127,34.1328,-0,46.85
959,67,57,65,43,87,65,52,43,63,75,51,58,63,77,57,42,1.69701,-31.8146,0,48.25
960,35,56,46,51,45,52,56,53,50,47,62,84,54,56,93,98,18.9519,23.7819,0,46.9
961,48,57,42,44,58,47,55,82,47,49,75,87,39,39,65,78,8.36095,32.0164,0,45.6
962,46,46,55,56,57,54,55,71,47,55,65,75,44,64,73,81,9.96518,15.5778,-0,47.2
963,39,47,73,53,39,44,43,45,45,49,69,82,47,65,94,114,30.5366,33.2817,-0,47.4
964,49,71,96,77,42,67,69,59,47,65,56,54,39,57,52,50,-30.4666,10.1559,0,47.5
