event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
8074,12,8,14,11,12,19,7,13,12,20,19,23,10,24,33,17,26.8231,8.07299,3.5,50.8
8075,15,16,11,15,14,11,10,14,21,25,13,11,12,20,11,15,7.78831,-8.35575,3.5,46.8
8076,12,11,13,12,8,11,17,14,14,13,14,21,10,14,21,23,10.6538,19.6176,3.5,45.6
8077,8,15,6,14,10,10,17,13,18,20,11,21,42,26,17,11,30.3031,-34.01,3.5,51.8
8078,11,9,11,16,11,15,14,16,15,11,15,25,11,11,19,43,23.7858,33.6421,3.5,50.6
8079,10,16,18,40,13,18,15,21,10,13,15,10,11,11,16,13,-20.31,23.7192,3.5,50
8080,37,21,14,15,25,15,13,9,11,8,10,14,9,14,10,9,-24.801,-32.1939,3.5,46.8
8081,7,6,16,14,13,19,17,14,22,19,14,6,23,25,15,16,12.8046,-16.8579,3.5,49.2
8082,13,13,12,9,21,7,14,17,18,20,25,13,17,21,22,9,10.6909,-15.9775,3.5,50.2
8083,22,16,10,9,22,17,6,19,22,13,9,6,20,13,14,19,6.76113,-34.2997,3.5,47.4
8084,15,17,13,14,31,22,13,14,19,20,13,6,14,18,13,14,-8.65828,-27.8216,3.5,51.2
8085,14,12,6,13,27,11,12,12,24,20,11,9,20,24,14,9,3.68646,-24.3622,3.5,47.6
8086,11,14,11,11,12,11,14,9,15,21,22,20,18,15,24,19,21.8592,11.4484,3.5,49.4
8087,9,14,18,17,16,20,20,14,19,14,15,11,23,13,7,18,-10.9509,-1.26954,3.5,49.6
8088,24,25,23,13,22,25,14,10,16,16,10,16,11,9,9,18,-31.7931,-6.51475,3.5,52.2
8089,20,19,18,20,22,22,22,9,17,18,11,11,5,12,11,17,-6.98536,-3.16992,3.5,50.8
8090,16,22,30,17,12,8,13,14,11,13,10,13,14,6,12,12,-26.788,13.3759,3.5,44.6
8091,10,17,26,32,21,15,9,21,13,15,14,16,12,12,13,7,-24.0736,20.5045,3.5,50.6
8092,12,9,16,14,8,13,7,17,13,11,14,27,17,18,28,17,16.9811,10.8111,3.5,48.2
8093,4,11,14,12,8,8,12,13,16,23,15,15,10,14,25,22,21.9127,12.5056,3.5,44.4
8094,22,17,9,12,24,18,23,15,20,12,11,16,11,12,14,6,-5.63516,-29.7629,3.5,48.4
8095,10,15,25,21,16,15,17,28,18,8,23,12,7,15,9,15,-11.4082,16.0927,3.5,50.8
8096,16,6,18,20,13,13,9,29,11,13,17,33,18,10,18,15,-2.95485,30.4136,3.5,51.8
8097,11,12,9,11,14,14,9,12,26,20,16,13,36,23,14,13,30.999,-21.1222,3.5,50.6
8098,5,6,23,24,13,10,23,25,8,12,19,16,11,11,15,8,-17.9906,32.8741,3.5,45.8
8099,13,18,17,11,16,27,16,18,16,12,14,11,12,14,8,14,-13.1779,-10.4738,3.5,47.4
8100,14,10,8,8,17,9,21,11,9,13,14,13,11,22,24,23,27.9931,7.03741,3.5,45.4
8101,15,14,18,14,17,20,9,9,19,23,17,13,20,13,9,12,7.60332,-10.5452,3.5,48.4
8102,11,12,13,11,13,14,14,12,17,13,24,15,6,14,28,15,16.9719,14.8311,3.5,46.4
8103,3,14,14,14,13,12,17,11,25,18,11,17,18,14,19,21,24.7557,4.93396,3.5,48.2
8104,12,13,9,11,19,19,10,17,18,15,12,9,12,21,12,9,4.54232,-3.11342,3.5,43.6
8105,9,18,13,13,28,26,13,17,12,15,17,7,15,14,15,11,5.03339,-14.567,3.5,48.6
8106,15,24,24,25,20,18,18,13,11,12,19,14,6,4,12,6,-31.9698,8.63038,3.5,48.2
8107,10,11,11,11,16,11,17,12,15,14,11,11,10,11,11,33,31.0952,24.2223,3.5,43
8108,10,15,11,6,16,14,7,11,13,17,18,9,30,30,15,7,27.4006,-30.4206,3.5,45.8
8109,13,15,26,24,14,18,13,14,7,12,10,9,15,13,23,19,-21.0954,4.62103,3.5,49
8110,7,11,11,12,11,9,17,15,7,16,25,22,17,8,20,47,26.1387,28.4832,3.5,51
8111,9,17,17,9,18,10,9,15,15,11,11,22,11,16,21,27,12.1949,14.1758,3.5,47.6
8112,12,13,9,12,14,17,14,17,23,27,18,12,14,17,21,17,31.5198,1.51351,3.5,51.4
8113,33,20,17,10,17,15,10,8,15,16,15,12,13,11,12,9,-18.7673,-27.2302,3.5,46.6
8114,12,9,18,11,5,15,11,18,9,20,17,28,8,17,16,20,4.55759,33.2639,3.5,46.8
8115,9,14,22,19,7,12,16,22,14,10,17,15,9,10,11,11,-24.3145,14.272,3.5,43.6
8116,10,8,13,16,13,10,21,23,14,7,20,22,15,10,8,30,14.5984,23.4644,3.5,48
8117,10,10,12,13,15,22,15,13,7,19,20,17,18,7,22,31,24.9666,23.2332,3.5,50.2
8118,14,11,14,12,14,14,17,13,9,19,21,16,10,12,21,19,20.3688,7.39397,3.5,47.2
8119,13,11,12,15,5,20,16,10,16,13,14,20,9,18,29,25,25.2841,21.3816,3.5,49.2
8120,8,6,14,6,18,13,17,12,11,21,22,19,13,19,20,28,15.9627,20.9325,3.5,49.4
8121,19,30,19,11,23,24,13,12,14,15,8,22,13,8,7,10,-31.9819,-9.34982,3.5,49.6
8122,23,24,13,21,5,15,14,18,18,19,18,10,14,12,11,13,-19.0622,-8.40086,3.5,49.6
8123,4,24,27,19,16,10,15,16,13,15,13,10,8,12,13,17,-34.1376,7.84169,3.5,46.4
8124,9,23,11,10,11,16,15,13,14,24,21,15,19,15,15,15,15.9167,-13.4537,3.5,49.2
8125,9,10,15,27,13,11,22,30,14,12,17,14,13,9,5,15,-16.0441,22.2311,3.5,47.2
8126,8,9,9,14,11,19,16,15,17,10,27,27,12,15,16,16,7.40973,17.7205,3.5,48.2
8127,26,24,12,8,24,23,9,9,17,18,12,10,13,9,15,17,-23.3804,-18.2362,3.5,49.2
8128,17,10,26,14,12,12,36,18,13,14,14,12,9,11,14,16,-16.6474,13.7816,3.5,49.6
8129,16,22,17,10,12,27,13,10,12,18,14,5,20,10,10,5,-15.8133,-14.7378,3.5,44.2
8130,10,20,23,27,5,10,16,21,13,10,12,17,10,12,9,12,-26.7288,28.1008,3.5,45.4
8131,10,13,14,7,20,11,15,6,12,25,16,7,14,17,23,7,11.6253,-9.43999,3.5,43.4
8132,9,14,13,9,26,14,10,16,19,16,18,14,13,13,13,7,2.51798,-30.5739,3.5,44.8
8133,12,12,13,13,14,19,16,14,16,17,16,19,18,14,24,15,17.5306,7.32489,3.5,50.4
8134,13,17,23,32,6,8,10,23,16,8,14,8,14,17,16,14,-34.5528,30.1344,3.5,47.8
8135,18,22,16,19,15,11,16,19,9,22,20,15,4,15,13,13,-7.80581,15.6866,3.5,49.4
8136,17,22,19,18,6,21,14,7,13,26,20,12,13,17,12,10,-31.553,-3.52505,3.5,49.4
8137,19,11,16,13,11,11,12,16,7,13,17,14,11,19,19,29,20.5161,23.6957,3.5,47.6
8138,11,13,14,20,13,11,13,20,12,20,24,11,10,13,12,24,4.42306,7.90811,3.5,48.2
8139,14,9,8,6,16,17,14,6,27,23,14,10,24,13,13,18,4.18307,-20.2058,3.5,46.4
8140,10,11,8,13,13,15,21,9,20,23,17,14,13,15,17,13,7.821,-2.05719,3.5,46.4
8141,13,15,9,4,22,15,11,10,30,12,10,10,21,20,17,12,6.77305,-28.7637,3.5,46.2
8142,11,14,13,11,14,18,18,12,16,16,22,12,12,18,18,13,3.681,-1.35848,3.5,47.6
8143,14,12,10,12,16,16,14,13,10,17,30,18,13,16,12,17,7.63089,6.91026,3.5,48
8144,13,15,16,10,18,12,19,14,23,12,18,11,25,16,10,12,19.9429,-21.5044,3.5,48.8
8145,24,25,13,10,23,17,16,10,9,13,18,12,7,13,11,13,-29.3543,-11.8254,3.5,46.8
8146,28,11,14,15,24,23,13,7,12,16,17,12,8,15,16,8,-10.3737,-29.9291,3.5,47.8
8147,10,14,16,9,11,23,8,26,10,17,22,25,7,12,23,27,10.5366,19.5362,3.5,52
8148,5,9,16,15,22,9,15,11,21,10,13,15,16,19,23,19,34.4459,3.07638,3.5,47.6
8149,11,10,9,16,12,12,23,20,7,12,20,20,17,11,13,18,2.12677,17.937,3.5,46.2
8150,12,26,18,20,10,15,26,17,14,24,7,14,8,14,12,17,-21.1851,7.45471,3.5,50.8
8151,13,10,15,11,22,15,12,12,25,21,14,11,24,12,19,19,2.2179,-26.2701,3.5,51
8152,8,19,21,19,13,16,16,22,12,10,16,16,11,6,16,6,-15.2923,25.3186,3.5,45.4
8153,10,11,11,13,15,13,16,12,15,28,20,10,13,10,19,16,1.17075,4.8403,3.5,46.4
8154,19,18,16,14,27,9,17,12,23,7,6,15,11,15,18,10,-13.1673,-32.7404,3.5,47.4
8155,12,16,17,13,13,15,25,19,10,13,10,22,9,10,16,20,-9.59934,15.7401,3.5,48
8156,19,29,20,8,13,18,17,12,17,10,11,22,8,14,10,13,-29.4051,-9.59216,3.5,48.2
8157,9,11,14,5,10,7,16,11,15,16,25,17,22,23,28,16,27.7801,12.1951,3.5,49
8158,6,8,15,13,15,14,13,13,18,21,13,10,22,23,19,6,17.9242,-19.0488,3.5,45.8
8159,9,11,17,20,9,11,11,11,6,16,27,33,8,13,17,26,14.747,21.027,3.5,49
8160,16,13,9,10,8,11,15,15,12,12,20,14,15,13,19,24,18.3013,15.1574,3.5,45.2
8161,7,11,16,13,8,12,15,12,15,18,16,11,16,26,26,17,21.5534,2.61025,3.5,47.8
8162,9,18,29,19,14,11,22,17,13,8,7,18,11,10,21,14,-25.9473,16.9703,3.5,48.2
8163,6,10,14,11,16,11,10,13,14,17,13,16,32,21,16,6,30.9051,-30.8528,3.5,45.2
8164,16,12,9,11,15,9,14,17,11,15,18,19,11,16,27,30,34.7231,34.0962,3.5,50
8165,15,7,15,16,15,18,15,12,15,13,18,22,17,15,28,13,23.7428,7.30234,3.5,50.8
8166,6,18,11,13,22,17,7,9,18,23,8,16,18,15,12,19,9.80439,-18.7135,3.5,46.4
8167,14,25,13,20,11,17,23,10,8,13,12,15,18,11,13,13,-12.8119,12.7547,3.5,47.2
8168,14,17,16,15,15,15,19,14,14,24,13,15,15,16,15,10,2.28873,5.49094,3.5,49.4
8169,28,19,12,8,20,20,17,17,14,12,18,13,10,11,9,12,-19.3932,-17.6361,3.5,48
8170,9,18,20,34,10,18,23,18,15,13,11,12,5,15,15,14,-32.4528,24.4749,3.5,50
8171,12,15,31,24,15,11,12,19,11,9,9,8,13,11,14,10,-34.2477,10.3626,3.5,44.8
8172,19,22,23,18,28,15,12,13,15,18,10,13,14,8,10,10,-30.7366,-8.16552,3.5,49.6
8173,21,22,15,17,25,22,14,7,11,15,10,14,9,18,17,11,-18.919,-21.3064,3.5,49.6
8174,13,16,11,11,20,13,12,10,29,22,5,16,24,16,18,7,20.0524,-13.2569,3.5,48.6
8175,9,3,8,12,12,20,14,8,16,14,17,27,13,11,24,25,16.2006,21.1442,3.5,46.6
8176,18,10,7,13,17,12,10,17,8,18,20,13,12,25,18,15,5.53268,-2.65514,3.5,46.6
8177,6,18,15,6,15,10,13,12,26,13,15,11,31,14,15,13,17.4037,-22.9704,3.5,46.6
8178,13,5,10,13,12,11,13,11,19,21,12,18,23,19,12,14,25.0963,-23.4351,3.5,45.2
8179,9,15,12,10,15,14,11,11,19,14,16,14,17,23,37,17,28.1499,-2.18193,3.5,50.8
8180,22,23,15,11,18,18,16,16,12,21,15,4,13,17,16,14,-12.665,-31.7238,3.5,50.2
8181,22,27,19,16,22,17,15,15,15,13,14,10,13,15,9,12,-23.6787,-11.3226,3.5,50.8
8182,11,17,17,12,22,23,12,10,20,17,10,10,11,10,14,9,-8.90545,-10.0273,3.5,45
8183,9,19,13,9,17,13,8,12,20,16,10,7,26,24,11,7,23.9864,-24.7156,3.5,44.2
8184,9,18,21,22,16,14,20,20,13,9,16,15,10,10,16,15,-11.3069,21.4578,3.5,48.8
8185,9,15,10,6,21,12,10,14,30,15,21,12,28,23,14,11,15.2226,-15.2905,3.5,50.2
