event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
937,35,48,53,41,36,45,56,57,44,60,234,65,42,57,95,67,13.3678,7.83196,17.5,51.75
938,264,64,51,40,95,43,43,41,47,45,32,42,34,50,32,41,-21.3602,-30.915,17.5,48.2
939,52,45,39,48,42,101,177,46,52,49,70,55,52,50,49,52,-4.24391,1.94115,17.5,48.95
940,47,36,33,46,80,43,32,48,218,57,41,50,83,68,43,36,8.45342,-31.0662,17.5,48.05
941,39,36,51,43,43,50,41,42,50,104,49,61,70,204,75,41,18.4059,-7.07131,17.5,49.95
942,251,91,33,35,66,67,44,43,47,41,43,42,46,35,36,37,-31.0488,-21.9684,17.5,47.85
943,29,48,51,34,55,39,38,39,42,46,51,82,33,41,96,291,22.9185,23.1348,17.5,50.75
944,45,46,45,54,48,71,60,47,58,148,115,43,58,55,60,51,8.45704,-0.702493,17.5,50.2
945,48,51,39,47,51,42,34,31,171,48,46,33,129,62,51,44,13.2811,-33.6748,17.5,46.35
946,42,67,278,87,37,44,68,50,30,56,49,50,33,32,32,53,-26.7277,9.24217,17.5,50.4
947,42,52,50,44,61,144,74,42,55,104,75,54,48,45,55,51,-1.19847,-2.75692,17.5,49.8
948,96,246,57,50,67,67,44,42,44,28,42,51,25,37,41,32,-23.5928,-11.8116,17.5,48.45
949,44,41,46,33,32,41,51,46,40,52,63,53,61,179,130,44,21.6303,-1.19384,17.5,47.8
950,48,40,70,283,40,45,48,71,44,40,44,38,26,37,42,41,-29.1989,30.0075,17.5,47.85
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0547,-34.9112,17.5,0
952,32,46,60,58,42,56,210,93,41,43,102,70,39,36,47,52,-3.3379,11.2418,17.5,51.35
953,297,67,49,34,81,47,37,47,29,33,46,37,47,44,44,40,-27.0471,-29.2701,17.5,48.95
954,39,32,57,276,40,51,52,61,33,42,47,47,47,40,50,37,-30.6624,25.3211,17.5,47.55
955,50,42,42,40,31,34,49,34,42,42,82,76,37,42,130,199,20.4887,18.126,17.5,48.6
956,42,49,126,183,39,55,67,64,29,29,46,44,44,39,51,46,-29.8499,17.2875,17.5,47.65
957,53,26,40,37,52,30,45,35,67,52,53,42,284,74,45,49,30.0777,-26.0276,17.5,49.2
958,57,88,252,61,45,51,56,52,54,45,42,58,43,40,48,44,-27.7809,5.53269,17.5,51.8
959,53,41,54,58,52,94,100,54,59,88,99,55,43,54,46,43,-0.748423,0.251409,17.5,49.65
960,44,57,45,41,34,53,50,59,50,46,83,167,40,35,72,128,14.0216,20.3981,17.5,50.2
961,68,51,44,32,239,67,52,26,106,60,31,44,60,54,32,50,-3.33092,-27.2446,17.5,50.8
962,46,34,39,43,41,48,71,49,52,65,69,56,59,126,134,63,18.8765,0.159533,17.5,49.75
963,34,30,66,96,46,44,53,175,35,44,49,52,38,43,48,44,-12.4317,31.6359,17.5,44.85
964,36,36,43,36,35,48,41,44,50,42,67,136,53,55,79,192,17.7826,23.5206,17.5,49.65
965,34,38,61,208,37,39,66,124,38,51,48,38,38,46,45,48,-17.5638,27.5073,17.5,47.95
966,39,50,76,317,37,42,52,67,44,46,40,49,25,33,46,41,-27.5155,24.3564,17.5,50.2
967,45,40,49,42,46,43,38,46,70,166,51,38,77,133,57,43,14.5772,-8.62682,17.5,49.2
968,210,72,55,40,119,53,54,41,49,33,38,44,44,38,41,44,-18.6009,-29.1513,17.5,48.75
969,40,52,41,41,39,43,40,47,59,69,42,43,239,63,46,47,30.2872,-32.9197,17.5,47.55
970,43,63,110,58,43,53,198,80,40,57,58,44,46,48,40,36,-13.9441,7.80056,17.5,50.85
971,33,48,39,39,49,53,44,35,164,58,31,41,186,56,47,38,15.9289,-28.7868,17.5,48.05
972,36,52,72,268,39,49,52,74,36,46,39,48,35,34,53,45,-25.3455,30.5608,17.5,48.9
973,63,75,48,42,72,219,59,52,53,59,52,29,49,33,28,38,-11.0572,-9.97641,17.5,48.55
974,49,41,34,51,47,42,46,34,43,64,102,48,62,68,206,58,17.7371,5.15976,17.5,49.75
975,43,53,41,37,56,44,50,43,211,56,37,48,112,63,45,40,13.5754,-29.2829,17.5,48.95
976,47,49,37,58,41,45,40,32,196,44,39,36,111,52,42,35,12.0235,-31.136,17.5,45.2
977,39,36,35,25,30,38,34,27,26,27,21,38,22,26,30,27,-18.0562,-0.499978,17.5,24.05
978,36,51,73,85,51,46,88,183,35,43,39,62,38,40,41,44,-11.6071,19.8631,17.5,47.75
